timestamp,source_ip,destination_ip,src_port,dst_port,protocol,final_label,confidence,attack_votes,total_models,threshold,vote_k,agg_method,model_probabilities
2026-01-07 00:58:54,10.11.163.74,10.11.163.210,53,55088,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:58:54,10.11.163.74,10.11.163.210,53,54801,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:58:54,10.11.163.74,10.11.163.210,53,51139,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:58:55,10.11.163.74,10.11.163.210,53,49684,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:58:55,10.11.163.74,10.11.163.210,53,62911,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:58:55,10.11.163.74,10.11.163.210,53,65089,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:58:55,10.11.163.74,10.11.163.210,53,63698,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:58:55,10.11.163.210,10.11.163.74,50334,53,TCP,ATTACK,0.498781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 1.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.6, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 0.0}"
2026-01-07 00:58:55,10.11.163.74,10.11.163.210,53,50334,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:58:55,10.11.163.210,10.11.163.74,61379,53,TCP,BENIGN,0.373781,2,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.6, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 0.0}"
2026-01-07 00:58:55,10.11.163.210,10.11.163.74,62660,53,TCP,ATTACK,0.498781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 1.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.6, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 0.0}"
2026-01-07 00:58:55,10.11.163.74,10.11.163.210,53,61379,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:58:55,10.11.163.74,10.11.163.210,53,62660,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:58:55,10.11.163.210,10.11.163.74,57872,53,TCP,BENIGN,0.373781,2,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.6, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 0.0}"
2026-01-07 00:58:55,10.11.163.210,10.11.163.74,62572,53,TCP,BENIGN,0.373781,2,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.6, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 0.0}"
2026-01-07 00:58:55,10.11.163.210,10.11.163.74,50254,53,TCP,BENIGN,0.373781,2,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.6, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 0.0}"
2026-01-07 00:58:56,10.11.163.74,10.11.163.210,53,57872,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:58:56,10.11.163.74,10.11.163.210,53,62572,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:58:56,10.11.163.74,10.11.163.210,53,50254,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:58:56,10.11.163.210,10.11.163.74,63849,53,TCP,BENIGN,0.373781,2,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.6, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 0.0}"
2026-01-07 00:58:56,10.11.163.210,10.11.163.74,52781,53,TCP,BENIGN,0.373781,2,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.6, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 0.0}"
2026-01-07 00:58:56,10.11.163.210,10.11.163.74,51000,53,TCP,BENIGN,0.373781,2,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.6, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 0.0}"
2026-01-07 00:58:56,10.11.163.74,10.11.163.210,53,63849,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:58:56,10.11.163.74,10.11.163.210,53,52781,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:58:56,10.11.163.74,10.11.163.210,53,51000,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:58:56,10.11.163.210,10.11.163.74,59348,53,TCP,BENIGN,0.373781,2,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.6, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 0.0}"
2026-01-07 00:58:56,10.11.163.210,10.11.163.74,59212,53,TCP,BENIGN,0.373781,2,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.6, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 0.0}"
2026-01-07 00:58:56,10.11.163.210,10.11.163.74,49670,53,TCP,BENIGN,0.373781,2,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.6, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 0.0}"
2026-01-07 00:58:57,10.11.163.74,10.11.163.210,53,59348,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:58:57,10.11.163.74,10.11.163.210,53,59212,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:58:57,10.11.163.74,10.11.163.210,53,49670,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:58:57,10.11.163.210,10.11.163.74,54413,53,TCP,BENIGN,0.373781,2,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.6, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 0.0}"
2026-01-07 00:58:57,10.11.163.210,10.11.163.74,60234,53,TCP,BENIGN,0.373781,2,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.6, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 0.0}"
2026-01-07 00:58:57,10.11.163.210,10.11.163.74,61587,53,TCP,BENIGN,0.373781,2,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.6, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 0.0}"
2026-01-07 00:58:57,10.11.163.74,10.11.163.210,53,54413,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:58:57,10.11.163.74,10.11.163.210,53,60234,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:58:57,10.11.163.74,10.11.163.210,53,61587,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:58:57,10.11.163.210,10.11.163.74,64582,53,TCP,BENIGN,0.373781,2,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.6, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 0.0}"
2026-01-07 00:58:57,10.11.163.210,10.11.163.74,63682,53,TCP,BENIGN,0.373781,2,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.6, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 0.0}"
2026-01-07 00:58:57,10.11.163.210,10.11.163.74,59298,53,TCP,BENIGN,0.373781,2,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.6, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 0.0}"
2026-01-07 00:58:57,10.11.163.74,10.11.163.210,53,64582,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:58:58,10.11.163.74,10.11.163.210,53,63682,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:58:58,10.11.163.74,10.11.163.210,53,59298,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:58:58,10.11.163.210,10.11.163.74,64284,53,TCP,BENIGN,0.373781,2,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.6, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 0.0}"
2026-01-07 00:58:58,10.11.163.210,10.11.163.74,55653,53,TCP,BENIGN,0.373781,2,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.6, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 0.0}"
2026-01-07 00:58:58,10.11.163.210,10.11.163.74,61300,53,TCP,BENIGN,0.373781,2,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.6, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 0.0}"
2026-01-07 00:58:58,10.11.163.74,10.11.163.210,53,64284,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:58:58,10.11.163.74,10.11.163.210,53,55653,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:58:58,10.11.163.74,10.11.163.210,53,61300,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:58:58,10.11.163.210,10.11.163.74,65220,53,TCP,BENIGN,0.373781,2,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.6, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 0.0}"
2026-01-07 00:58:58,10.11.163.210,10.11.163.74,65168,53,TCP,BENIGN,0.373781,2,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.6, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 0.0}"
2026-01-07 00:58:58,10.11.163.210,10.11.163.74,57947,53,TCP,BENIGN,0.373781,2,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.6, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 0.0}"
2026-01-07 00:58:58,10.11.163.74,10.11.163.210,53,65220,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:58:58,10.11.163.74,10.11.163.210,53,65168,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:58:59,10.11.163.74,10.11.163.210,53,57947,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:58:59,10.11.163.210,10.11.163.74,59205,53,TCP,BENIGN,0.373781,2,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.6, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 0.0}"
2026-01-07 00:58:59,10.11.163.210,10.11.163.74,58922,53,TCP,BENIGN,0.373781,2,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.6, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 0.0}"
2026-01-07 00:58:59,10.11.163.210,10.11.163.74,58857,53,TCP,ATTACK,0.498781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 1.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.6, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 0.0}"
2026-01-07 00:58:59,10.11.163.210,10.11.163.74,56562,53,TCP,BENIGN,0.373781,2,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.6, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 0.0}"
2026-01-07 00:58:59,10.11.163.74,10.11.163.210,53,59205,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:58:59,10.11.163.74,10.11.163.210,53,58922,TCP,ATTACK,0.425031,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.36, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:58:59,10.11.163.74,10.11.163.210,53,58857,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:58:59,10.11.163.74,10.11.163.210,53,56562,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:58:59,10.11.163.210,10.11.163.74,53863,53,UDP,BENIGN,0.026455,0,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.17, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 00:58:59,10.11.163.210,10.11.163.74,61853,53,UDP,BENIGN,0.026455,0,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.17, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 00:58:59,10.11.163.210,10.11.163.74,51586,53,TCP,BENIGN,0.373781,2,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.6, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 0.0}"
2026-01-07 00:58:59,10.11.163.210,10.11.163.74,50224,53,TCP,BENIGN,0.373781,2,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.6, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 0.0}"
2026-01-07 00:59:00,10.11.163.210,10.11.163.74,50585,53,TCP,BENIGN,0.373781,2,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.6, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 0.0}"
2026-01-07 00:59:00,10.11.163.210,10.11.163.74,62394,53,TCP,BENIGN,0.373781,2,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.6, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 0.0}"
2026-01-07 00:59:00,10.11.163.210,10.11.163.74,49772,53,TCP,BENIGN,0.373781,2,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.6, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 0.0}"
2026-01-07 00:59:00,10.11.163.74,10.11.163.210,53,51586,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:59:00,10.11.163.74,10.11.163.210,53,50224,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:59:00,10.11.163.74,10.11.163.210,53,50585,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
2026-01-07 00:59:00,10.11.163.74,10.11.163.210,53,62394,TCP,ATTACK,0.423781,3,8,0.7,3,voting+mean,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 1.0, 'RandomForest': 0.35, 'GradientBoosting': 1.0, 'MultiLayerPerceptron': 1.0}"
